symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
NVDA,2018-09-24 00:00:00+00:00,265.7,265.84,258.68,262.2,7347826,65.8531396916,65.8878383727,64.1132486844,64.9856726652,29391304,0.0,1.0
NVDA,2018-09-25 00:00:00+00:00,268.41,269.42,264.91,268.37,7009746,66.5248070178,66.7751332169,65.6573399914,66.5148931089,28038984,0.0,1.0
NVDA,2018-09-26 00:00:00+00:00,266.92,270.24,266.28,268.61,6713688,66.1555139123,66.9783683488,65.9968913703,66.5743765622,26854752,0.0,1.0
NVDA,2018-09-27 00:00:00+00:00,267.4,269.2,266.13,268.34,5360717,66.2744808188,66.7206067181,65.959714212,66.5074576773,21442868,0.0,1.0
NVDA,2018-09-28 00:00:00+00:00,281.02,281.92,271.6,272.73,17734914,69.6501667902,69.8732297398,67.3154412505,67.5955091761,70939656,0.0,1.0
NVDA,2018-10-01 00:00:00+00:00,289.36,292.06,282.6,284.16,15551453,71.7172167903,72.3864056392,70.0417661907,70.4284086367,62205812,0.0,1.0
NVDA,2018-10-02 00:00:00+00:00,286.48,292.76,285.58,288.25,9599118,71.0034153514,72.5598990445,70.7803524017,71.442105819,38396472,0.0,1.0
NVDA,2018-10-03 00:00:00+00:00,286.73,289.62,282.53,289.32,8013769,71.0653772818,71.7816571979,70.0244168501,71.7073028814,32055076,0.0,1.0
NVDA,2018-10-04 00:00:00+00:00,279.29,286.25,276.18,285.27,9780489,69.2213902314,70.9464103754,68.4505838165,70.703519608,39121956,0.0,1.0
NVDA,2018-10-05 00:00:00+00:00,269.86,280.8,267.54,278.29,10665861,66.8841862145,69.5956402914,66.3091794998,68.9735425096,42663444,0.0,1.0
NVDA,2018-10-08 00:00:00+00:00,265.77,271.16,260.08,266.5,10215265,65.8704890322,67.2063882529,64.4602354949,66.0514178691,40861060,0.0,1.0
NVDA,2018-10-09 00:00:00+00:00,265.54,268.76,262.8,264.94,6837493,65.8134840562,66.6115537205,65.1343812983,65.6647754231,27349972,0.0,1.0
