symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
W,2018-09-21 00:00:00+00:00,133.98,139.72,133.51,138.29,2259152,133.98,139.72,133.51,138.29,2259152,0.0,1.0
W,2018-09-24 00:00:00+00:00,137.68,138.48,131.4,133.28,1092924,137.68,138.48,131.4,133.28,1092924,0.0,1.0
W,2018-09-25 00:00:00+00:00,141.14,141.38,137.56,137.7,978600,141.14,141.38,137.56,137.7,978600,0.0,1.0
W,2018-09-26 00:00:00+00:00,141.72,142.9,138.43,140.7,747578,141.72,142.9,138.43,140.7,747578,0.0,1.0
W,2018-09-27 00:00:00+00:00,145.62,147.5,143.84,143.84,914547,145.62,147.5,143.84,143.84,914547,0.0,1.0
W,2018-09-28 00:00:00+00:00,147.67,149.7,145.05,145.16,877276,147.67,149.7,145.05,145.16,877276,0.0,1.0
W,2018-10-01 00:00:00+00:00,143.64,149.85,141.3184,149.11,1357499,143.64,149.85,141.3184,149.11,1357499,0.0,1.0
W,2018-10-02 00:00:00+00:00,134.78,143.73,134.3,142.63,1666536,134.78,143.73,134.3,142.63,1666536,0.0,1.0
W,2018-10-03 00:00:00+00:00,138.13,139.47,133.7435,135.72,882723,138.13,139.47,133.7435,135.72,882723,0.0,1.0
W,2018-10-04 00:00:00+00:00,133.17,136.05,131.06,136.05,1143087,133.17,136.05,131.06,136.05,1143087,0.0,1.0
W,2018-10-05 00:00:00+00:00,132.9,136.0,129.55,132.9,752771,132.9,136.0,129.55,132.9,752771,0.0,1.0
W,2018-10-08 00:00:00+00:00,129.12,132.69,125.3,131.75,1121165,129.12,132.69,125.3,131.75,1121165,0.0,1.0
W,2018-10-09 00:00:00+00:00,127.71,131.94,127.2505,128.74,865201,127.71,131.94,127.2505,128.74,865201,0.0,1.0
W,2018-10-10 00:00:00+00:00,119.59,127.05,118.26,127.0,2106590,119.59,127.05,118.26,127.0,2106590,0.0,1.0
W,2018-10-11 00:00:00+00:00,116.0,119.99,114.87,118.54,1955859,116.0,119.99,114.87,118.54,1955859,0.0,1.0
W,2018-10-12 00:00:00+00:00,122.67,125.55,119.62,123.15,1792133,122.67,125.55,119.62,123.15,1792133,0.0,1.0
W,2018-10-15 00:00:00+00:00,121.05,122.76,115.41,118.0,1450330,121.05,122.76,115.41,118.0,1450330,0.0,1.0
W,2018-10-16 00:00:00+00:00,125.11,125.455,122.27,124.06,929774,125.11,125.455,122.27,124.06,929774,0.0,1.0
W,2018-10-17 00:00:00+00:00,124.71,125.88,120.99,125.88,809267,124.71,125.88,120.99,125.88,809267,0.0,1.0
W,2018-10-18 00:00:00+00:00,123.26,125.47,120.74,123.36,604297,123.26,125.47,120.74,123.36,604297,0.0,1.0
W,2018-10-19 00:00:00+00:00,122.53,126.98,122.0,125.5,939901,122.53,126.98,122.0,125.5,939901,0.0,1.0
W,2018-10-22 00:00:00+00:00,124.68,126.39,120.495,123.48,1609638,124.68,126.39,120.495,123.48,1609638,0.0,1.0
W,2018-10-23 00:00:00+00:00,119.88,121.845,116.575,120.54,1526024,119.88,121.845,116.575,120.54,1526024,0.0,1.0
W,2018-10-24 00:00:00+00:00,110.06,123.19,109.41,119.99,1916808,110.06,123.19,109.41,119.99,1916808,0.0,1.0
W,2018-10-25 00:00:00+00:00,115.66,117.41,110.56,111.01,1363975,115.66,117.41,110.56,111.01,1363975,0.0,1.0
W,2018-10-26 00:00:00+00:00,108.73,112.7599,106.27,112.395,1903108,108.73,112.7599,106.27,112.395,1903108,0.0,1.0
W,2018-10-29 00:00:00+00:00,102.6,112.85,99.84,111.1,2406001,102.6,112.85,99.84,111.1,2406001,0.0,1.0
W,2018-10-30 00:00:00+00:00,106.45,108.245,100.35,102.0,2170456,106.45,108.245,100.35,102.0,2170456,0.0,1.0
W,2018-10-31 00:00:00+00:00,110.29,113.64,109.06,109.1,3324609,110.29,113.64,109.06,109.1,3324609,0.0,1.0
W,2018-11-01 00:00:00+00:00,96.16,99.0,90.092,96.31,9948274,96.16,99.0,90.092,96.31,9948274,0.0,1.0
W,2018-11-02 00:00:00+00:00,92.96,99.93,91.77,95.75,4328042,92.96,99.93,91.77,95.75,4328042,0.0,1.0
W,2018-11-05 00:00:00+00:00,97.04,97.39,90.91,92.96,2990091,97.04,97.39,90.91,92.96,2990091,0.0,1.0
W,2018-11-06 00:00:00+00:00,93.5,98.6199,92.14,96.48,1623285,93.5,98.6199,92.14,96.48,1623285,0.0,1.0
W,2018-11-07 00:00:00+00:00,97.93,98.83,94.1636,94.7,1783995,97.93,98.83,94.1636,94.7,1783995,0.0,1.0
W,2018-11-08 00:00:00+00:00,98.05,99.37,96.055,97.73,1279256,98.05,99.37,96.055,97.73,1279256,0.0,1.0
W,2018-11-09 00:00:00+00:00,93.41,99.08,93.14,96.77,1830221,93.41,99.08,93.14,96.77,1830221,0.0,1.0
W,2018-11-12 00:00:00+00:00,91.58,93.81,88.2,92.6,2276029,91.58,93.81,88.2,92.6,2276029,0.0,1.0
W,2018-11-13 00:00:00+00:00,92.71,94.74,90.05,92.65,1346415,92.71,94.74,90.05,92.65,1346415,0.0,1.0
W,2018-11-14 00:00:00+00:00,87.85,93.54,87.69,91.0,4202757,87.85,93.54,87.69,91.0,4202757,0.0,1.0
W,2018-11-15 00:00:00+00:00,89.0,90.42,85.41,86.55,4136043,89.0,90.42,85.41,86.55,4136043,0.0,1.0
W,2018-11-16 00:00:00+00:00,87.79,91.0,86.08,88.21,1950315,87.79,91.0,86.08,88.21,1950315,0.0,1.0
W,2018-11-19 00:00:00+00:00,82.6,88.245,82.34,87.2,2133036,82.6,88.245,82.34,87.2,2133036,0.0,1.0
W,2018-11-20 00:00:00+00:00,84.55,87.99,76.6,77.99,2687808,84.55,87.99,76.6,77.99,2687808,0.0,1.0
W,2018-11-21 00:00:00+00:00,88.16,89.6658,86.37,86.73,3002212,88.16,89.6658,86.37,86.73,3002212,0.0,1.0
W,2018-11-23 00:00:00+00:00,88.44,90.36,87.46,87.46,973057,88.44,90.36,87.46,87.46,973057,0.0,1.0
W,2018-11-26 00:00:00+00:00,91.5,93.96,88.84,90.58,2998951,91.5,93.96,88.84,90.58,2998951,0.0,1.0
W,2018-11-27 00:00:00+00:00,91.6,96.0408,90.69,91.95,3769772,91.6,96.0408,90.69,91.95,3769772,0.0,1.0
W,2018-11-28 00:00:00+00:00,104.89,106.91,96.0,96.0,7203331,104.89,106.91,96.0,96.0,7203331,0.0,1.0
W,2018-11-29 00:00:00+00:00,105.39,106.95,101.26,103.12,2779546,105.39,106.95,101.26,103.12,2779546,0.0,1.0
W,2018-11-30 00:00:00+00:00,106.2,108.185,105.04,105.44,4650173,106.2,108.185,105.04,105.44,4650173,0.0,1.0
W,2018-12-03 00:00:00+00:00,112.29,112.37,105.02,110.75,2812398,112.29,112.37,105.02,110.75,2812398,0.0,1.0
W,2018-12-04 00:00:00+00:00,108.24,114.69,106.5033,111.79,3566603,108.24,114.69,106.5033,111.79,3566603,0.0,1.0
W,2018-12-06 00:00:00+00:00,111.02,111.02,103.0,104.03,2394354,111.02,111.02,103.0,104.03,2394354,0.0,1.0
W,2018-12-07 00:00:00+00:00,104.77,111.97,103.76,110.46,1788061,104.77,111.97,103.76,110.46,1788061,0.0,1.0
W,2018-12-10 00:00:00+00:00,108.29,108.97,104.01,104.51,2224468,108.29,108.97,104.01,104.51,2224468,0.0,1.0
W,2018-12-11 00:00:00+00:00,107.87,111.11,105.92,110.97,1984148,107.87,111.11,105.92,110.97,1984148,0.0,1.0
W,2018-12-12 00:00:00+00:00,107.87,112.17,107.075,109.88,1739032,107.87,112.17,107.075,109.88,1739032,0.0,1.0
W,2018-12-13 00:00:00+00:00,103.95,108.97,102.24,108.81,2302381,103.95,108.97,102.24,108.81,2302381,0.0,1.0
W,2018-12-14 00:00:00+00:00,103.29,105.95,102.1,102.17,1748878,103.29,105.95,102.1,102.17,1748878,0.0,1.0
W,2018-12-17 00:00:00+00:00,93.45,101.62,92.2901,101.62,4003808,93.45,101.62,92.2901,101.62,4003808,0.0,1.0
W,2018-12-18 00:00:00+00:00,93.25,95.83,90.76,94.21,3313384,93.25,95.83,90.76,94.21,3313384,0.0,1.0
W,2018-12-19 00:00:00+00:00,90.41,96.295,89.73,94.0,2993094,90.41,96.295,89.73,94.0,2993094,0.0,1.0
W,2018-12-20 00:00:00+00:00,85.12,90.38,82.22,89.77,3796695,85.12,90.38,82.22,89.77,3796695,0.0,1.0
W,2018-12-21 00:00:00+00:00,82.14,86.54,80.62,86.06,3189188,82.14,86.54,80.62,86.06,3189188,0.0,1.0
W,2018-12-24 00:00:00+00:00,80.44,82.86,78.59,80.51,954556,80.44,82.86,78.59,80.51,954556,0.0,1.0
W,2018-12-26 00:00:00+00:00,89.81,89.92,82.04,82.19,2280122,89.81,89.92,82.04,82.19,2280122,0.0,1.0
W,2018-12-27 00:00:00+00:00,92.17,92.17,87.25,88.47,1467791,92.17,92.17,87.25,88.47,1467791,0.0,1.0
W,2018-12-28 00:00:00+00:00,90.74,93.13,88.851,92.33,1013274,90.74,93.13,88.851,92.33,1013274,0.0,1.0
W,2018-12-31 00:00:00+00:00,90.08,93.64,88.93,91.46,1378229,90.08,93.64,88.93,91.46,1378229,0.0,1.0
W,2019-01-02 00:00:00+00:00,90.47,92.11,87.65,88.34,1286061,90.47,92.11,87.65,88.34,1286061,0.0,1.0
W,2019-01-03 00:00:00+00:00,84.58,89.91,84.27,88.98,2054037,84.58,89.91,84.27,88.98,2054037,0.0,1.0
W,2019-01-04 00:00:00+00:00,90.06,90.9,86.66,87.31,2165357,90.06,90.9,86.66,87.31,2165357,0.0,1.0
W,2019-01-07 00:00:00+00:00,95.55,98.36,90.38,90.96,1938131,95.55,98.36,90.38,90.96,1938131,0.0,1.0
W,2019-01-08 00:00:00+00:00,96.76,98.82,94.17,97.82,1447582,96.76,98.82,94.17,97.82,1447582,0.0,1.0
W,2019-01-09 00:00:00+00:00,98.32,100.37,97.2,97.65,1502608,98.32,100.37,97.2,97.65,1502608,0.0,1.0
W,2019-01-10 00:00:00+00:00,99.23,99.69,93.85,96.67,2356665,99.23,99.69,93.85,96.67,2356665,0.0,1.0
W,2019-01-11 00:00:00+00:00,96.4,100.06,95.8,98.24,1161254,96.4,100.06,95.8,98.24,1161254,0.0,1.0
W,2019-01-14 00:00:00+00:00,93.66,95.74,93.0,94.65,1278168,93.66,95.74,93.0,94.65,1278168,0.0,1.0
W,2019-01-15 00:00:00+00:00,93.87,96.2,92.53,92.89,1721724,93.87,96.2,92.53,92.89,1721724,0.0,1.0
W,2019-01-16 00:00:00+00:00,95.71,97.28,94.2,94.2,1179734,95.71,97.28,94.2,94.2,1179734,0.0,1.0
W,2019-01-17 00:00:00+00:00,96.52,97.95,95.41,95.41,1218634,96.52,97.95,95.41,95.41,1218634,0.0,1.0
W,2019-01-18 00:00:00+00:00,102.14,102.23,97.24,97.35,1574233,102.14,102.23,97.24,97.35,1574233,0.0,1.0
W,2019-01-22 00:00:00+00:00,97.24,101.45,95.46,101.24,1974680,97.24,101.45,95.46,101.24,1974680,0.0,1.0
W,2019-01-23 00:00:00+00:00,95.98,99.145,94.6,97.91,1161123,95.98,99.145,94.6,97.91,1161123,0.0,1.0
W,2019-01-24 00:00:00+00:00,99.86,100.65,95.94,95.94,1094160,99.86,100.65,95.94,95.94,1094160,0.0,1.0
W,2019-01-25 00:00:00+00:00,102.19,103.74,100.26,101.0,1266907,102.19,103.74,100.26,101.0,1266907,0.0,1.0
W,2019-01-28 00:00:00+00:00,104.47,105.52,99.0201,101.2,1589154,104.47,105.52,99.0201,101.2,1589154,0.0,1.0
W,2019-01-29 00:00:00+00:00,104.22,106.26,102.7,105.0,1226033,104.22,106.26,102.7,105.0,1226033,0.0,1.0
W,2019-01-30 00:00:00+00:00,107.79,109.28,105.05,106.01,1413103,107.79,109.28,105.05,106.01,1413103,0.0,1.0
W,2019-01-31 00:00:00+00:00,109.46,109.6896,107.9,108.53,1014652,109.46,109.6896,107.9,108.53,1014652,0.0,1.0
W,2019-02-01 00:00:00+00:00,109.99,112.61,108.47,108.83,1451747,109.99,112.61,108.47,108.83,1451747,0.0,1.0
W,2019-02-04 00:00:00+00:00,113.61,113.94,109.33,109.82,1196649,113.61,113.94,109.33,109.82,1196649,0.0,1.0
W,2019-02-05 00:00:00+00:00,117.0,118.1421,114.22,114.22,2948649,117.0,118.1421,114.22,114.22,2948649,0.0,1.0
W,2019-02-06 00:00:00+00:00,119.65,120.29,116.71,117.13,1828202,119.65,120.29,116.71,117.13,1828202,0.0,1.0
W,2019-02-07 00:00:00+00:00,116.61,117.99,114.31,117.99,1484341,116.61,117.99,114.31,117.99,1484341,0.0,1.0
W,2019-02-08 00:00:00+00:00,120.42,121.47,115.94,116.06,2103348,120.42,121.47,115.94,116.06,2103348,0.0,1.0
W,2019-02-11 00:00:00+00:00,119.44,121.49,118.8853,121.11,1760857,119.44,121.49,118.8853,121.11,1760857,0.0,1.0
W,2019-02-12 00:00:00+00:00,120.92,121.47,119.83,120.81,2063949,120.92,121.47,119.83,120.81,2063949,0.0,1.0
W,2019-02-13 00:00:00+00:00,119.77,121.3658,117.51,120.6,1945013,119.77,121.3658,117.51,120.6,1945013,0.0,1.0
W,2019-02-14 00:00:00+00:00,120.08,121.35,116.71,118.54,1987221,120.08,121.35,116.71,118.54,1987221,0.0,1.0
W,2019-02-15 00:00:00+00:00,122.11,122.47,120.26,121.14,1594015,122.11,122.47,120.26,121.14,1594015,0.0,1.0
W,2019-02-19 00:00:00+00:00,120.13,124.24,120.11,121.78,2245695,120.13,124.24,120.11,121.78,2245695,0.0,1.0
W,2019-02-20 00:00:00+00:00,117.99,121.44,116.99,120.34,2792230,117.99,121.44,116.99,120.34,2792230,0.0,1.0
W,2019-02-21 00:00:00+00:00,117.28,118.98,115.665,117.82,2550673,117.28,118.98,115.665,117.82,2550673,0.0,1.0
W,2019-02-22 00:00:00+00:00,149.95,156.78,141.2,141.54,12382364,149.95,156.78,141.2,141.54,12382364,0.0,1.0
W,2019-02-25 00:00:00+00:00,160.28,162.7399,151.3,151.3,7815715,160.28,162.7399,151.3,151.3,7815715,0.0,1.0
W,2019-02-26 00:00:00+00:00,163.51,164.26,157.0,158.1,4241493,163.51,164.26,157.0,158.1,4241493,0.0,1.0
W,2019-02-27 00:00:00+00:00,163.85,165.72,161.48,162.01,3034329,163.85,165.72,161.48,162.01,3034329,0.0,1.0
W,2019-02-28 00:00:00+00:00,165.68,166.13,161.7603,162.92,2085440,165.68,166.13,161.7603,162.92,2085440,0.0,1.0
W,2019-03-01 00:00:00+00:00,169.83,170.99,164.43,167.5,2807103,169.83,170.99,164.43,167.5,2807103,0.0,1.0
W,2019-03-04 00:00:00+00:00,166.49,169.4,161.34,168.71,2873475,166.49,169.4,161.34,168.71,2873475,0.0,1.0
W,2019-03-05 00:00:00+00:00,166.23,169.8,165.04,165.73,2120731,166.23,169.8,165.04,165.73,2120731,0.0,1.0
W,2019-03-06 00:00:00+00:00,164.97,167.3334,163.5,165.9,1524856,164.97,167.3334,163.5,165.9,1524856,0.0,1.0
W,2019-03-07 00:00:00+00:00,163.27,165.9,161.04,164.59,1907646,163.27,165.9,161.04,164.59,1907646,0.0,1.0
W,2019-03-08 00:00:00+00:00,165.1,165.25,159.01,160.52,1464112,165.1,165.25,159.01,160.52,1464112,0.0,1.0
W,2019-03-11 00:00:00+00:00,170.17,171.85,164.5,165.8,2225938,170.17,171.85,164.5,165.8,2225938,0.0,1.0
W,2019-03-12 00:00:00+00:00,171.57,172.79,168.775,170.67,1632371,171.57,172.79,168.775,170.67,1632371,0.0,1.0
W,2019-03-13 00:00:00+00:00,168.72,172.05,167.54,172.0,2549130,168.72,172.05,167.54,172.0,2549130,0.0,1.0
W,2019-03-14 00:00:00+00:00,165.32,169.75,164.5,169.01,2670207,165.32,169.75,164.5,169.01,2670207,0.0,1.0
W,2019-03-15 00:00:00+00:00,166.01,166.52,163.38,164.31,2004161,166.01,166.52,163.38,164.31,2004161,0.0,1.0
W,2019-03-18 00:00:00+00:00,169.25,169.85,164.91,165.96,1713163,169.25,169.85,164.91,165.96,1713163,0.0,1.0
W,2019-03-19 00:00:00+00:00,168.32,170.8,167.85,170.22,1275188,168.32,170.8,167.85,170.22,1275188,0.0,1.0
W,2019-03-20 00:00:00+00:00,171.14,173.0,167.67,170.0,1372257,171.14,173.0,167.67,170.0,1372257,0.0,1.0
W,2019-03-21 00:00:00+00:00,171.37,173.7175,169.88,172.31,1283345,171.37,173.7175,169.88,172.31,1283345,0.0,1.0
W,2019-03-22 00:00:00+00:00,158.5,171.52,158.41,170.02,2720067,158.5,171.52,158.41,170.02,2720067,0.0,1.0
W,2019-03-25 00:00:00+00:00,161.55,164.02,156.6267,157.27,2907290,161.55,164.02,156.6267,157.27,2907290,0.0,1.0
W,2019-03-26 00:00:00+00:00,158.5,164.07,158.0,163.62,1644326,158.5,164.07,158.0,163.62,1644326,0.0,1.0
W,2019-03-27 00:00:00+00:00,150.32,159.05,149.2,158.81,3376810,150.32,159.05,149.2,158.81,3376810,0.0,1.0
W,2019-03-28 00:00:00+00:00,149.79,153.16,148.76,151.93,2339627,149.79,153.16,148.76,151.93,2339627,0.0,1.0
W,2019-03-29 00:00:00+00:00,148.45,153.15,148.2,150.12,1851673,148.45,153.15,148.2,150.12,1851673,0.0,1.0
W,2019-04-01 00:00:00+00:00,149.0,150.15,146.75,149.63,1776377,149.0,150.15,146.75,149.63,1776377,0.0,1.0
W,2019-04-02 00:00:00+00:00,149.39,151.66,148.7542,149.1,1573772,149.39,151.66,148.7542,149.1,1573772,0.0,1.0
W,2019-04-03 00:00:00+00:00,156.04,157.11,149.67,150.2,2053360,156.04,157.11,149.67,150.2,2053360,0.0,1.0
W,2019-04-04 00:00:00+00:00,155.03,157.3847,151.2,156.08,1355883,155.03,157.3847,151.2,156.08,1355883,0.0,1.0
W,2019-04-05 00:00:00+00:00,152.5,156.835,151.61,156.39,1190744,152.5,156.835,151.61,156.39,1190744,0.0,1.0
W,2019-04-08 00:00:00+00:00,149.92,152.35,148.27,151.35,1067978,149.92,152.35,148.27,151.35,1067978,0.0,1.0
W,2019-04-09 00:00:00+00:00,145.63,149.975,145.39,148.86,1229561,145.63,149.975,145.39,148.86,1229561,0.0,1.0
W,2019-04-10 00:00:00+00:00,146.94,149.77,145.16,146.28,1697712,146.94,149.77,145.16,146.28,1697712,0.0,1.0
W,2019-04-11 00:00:00+00:00,147.52,148.94,146.145,146.85,1448127,147.52,148.94,146.145,146.85,1448127,0.0,1.0
W,2019-04-12 00:00:00+00:00,147.23,149.82,144.63,149.0,1289633,147.23,149.82,144.63,149.0,1289633,0.0,1.0
W,2019-04-15 00:00:00+00:00,148.03,149.29,143.54,146.02,1448589,148.03,149.29,143.54,146.02,1448589,0.0,1.0
W,2019-04-16 00:00:00+00:00,149.53,150.74,146.76,149.06,984912,149.53,150.74,146.76,149.06,984912,0.0,1.0
W,2019-04-17 00:00:00+00:00,145.75,150.1851,144.52,150.0,1485500,145.75,150.1851,144.52,150.0,1485500,0.0,1.0
W,2019-04-18 00:00:00+00:00,145.21,146.94,143.45,146.45,1284888,145.21,146.94,143.45,146.45,1284888,0.0,1.0
W,2019-04-22 00:00:00+00:00,147.86,148.48,143.63,144.26,1103483,147.86,148.48,143.63,144.26,1103483,0.0,1.0
W,2019-04-23 00:00:00+00:00,151.09,152.2,147.29,148.6,1162623,151.09,152.2,147.29,148.6,1162623,0.0,1.0
W,2019-04-24 00:00:00+00:00,152.05,153.18,151.02,151.72,1936558,152.05,153.18,151.02,151.72,1936558,0.0,1.0
W,2019-04-25 00:00:00+00:00,153.75,153.96,150.55,151.85,1214677,153.75,153.96,150.55,151.85,1214677,0.0,1.0
W,2019-04-26 00:00:00+00:00,154.49,154.69,152.94,154.52,3025680,154.49,154.69,152.94,154.52,3025680,0.0,1.0
W,2019-04-29 00:00:00+00:00,161.54,162.38,154.05,155.0,2530403,161.54,162.38,154.05,155.0,2530403,0.0,1.0
W,2019-04-30 00:00:00+00:00,162.15,163.97,158.73,160.47,2332674,162.15,163.97,158.73,160.47,2332674,0.0,1.0
W,2019-05-01 00:00:00+00:00,163.53,165.7,161.11,162.48,2385086,163.53,165.7,161.11,162.48,2385086,0.0,1.0
W,2019-05-02 00:00:00+00:00,151.96,156.51,143.7,147.61,6642383,151.96,156.51,143.7,147.61,6642383,0.0,1.0
W,2019-05-03 00:00:00+00:00,148.82,150.8699,147.0,150.51,1860299,148.82,150.8699,147.0,150.51,1860299,0.0,1.0
W,2019-05-06 00:00:00+00:00,151.82,152.7,144.56,144.6,1978341,151.82,152.7,144.56,144.6,1978341,0.0,1.0
W,2019-05-07 00:00:00+00:00,145.94,151.92,143.42,150.07,2074184,145.94,151.92,143.42,150.07,2074184,0.0,1.0
W,2019-05-08 00:00:00+00:00,148.87,149.895,144.92,145.75,1061534,148.87,149.895,144.92,145.75,1061534,0.0,1.0
W,2019-05-09 00:00:00+00:00,147.89,148.98,143.52,146.28,1212351,147.89,148.98,143.52,146.28,1212351,0.0,1.0
W,2019-05-10 00:00:00+00:00,145.27,147.7657,139.2,144.69,1830513,145.27,147.7657,139.2,144.69,1830513,0.0,1.0
W,2019-05-13 00:00:00+00:00,137.78,142.22,135.21,139.44,1697893,137.78,142.22,135.21,139.44,1697893,0.0,1.0
W,2019-05-14 00:00:00+00:00,141.8,141.98,138.225,139.5,1759439,141.8,141.98,138.225,139.5,1759439,0.0,1.0
W,2019-05-15 00:00:00+00:00,144.22,144.525,139.9,140.63,1025674,144.22,144.525,139.9,140.63,1025674,0.0,1.0
W,2019-05-16 00:00:00+00:00,148.26,149.78,144.52,144.87,913834,148.26,149.78,144.52,144.87,913834,0.0,1.0
W,2019-05-17 00:00:00+00:00,150.4,151.3,146.16,148.0,1492796,150.4,151.3,146.16,148.0,1492796,0.0,1.0
W,2019-05-20 00:00:00+00:00,152.74,153.44,147.35,148.36,1317503,152.74,153.44,147.35,148.36,1317503,0.0,1.0
W,2019-05-21 00:00:00+00:00,152.28,154.73,151.345,154.09,1342945,152.28,154.73,151.345,154.09,1342945,0.0,1.0
W,2019-05-22 00:00:00+00:00,151.2,154.015,150.96,151.26,761800,151.2,154.015,150.96,151.26,761800,0.0,1.0
W,2019-05-23 00:00:00+00:00,142.9,150.45,141.44,149.03,1136686,142.9,150.45,141.44,149.03,1136686,0.0,1.0
W,2019-05-24 00:00:00+00:00,143.2,146.35,141.35,145.0,1264671,143.2,146.35,141.35,145.0,1264671,0.0,1.0
W,2019-05-28 00:00:00+00:00,144.73,145.85,143.4326,144.11,1025885,144.73,145.85,143.4326,144.11,1025885,0.0,1.0
W,2019-05-29 00:00:00+00:00,141.56,144.19,138.05,143.23,1097929,141.56,144.19,138.05,143.23,1097929,0.0,1.0
W,2019-05-30 00:00:00+00:00,144.5,145.415,141.49,141.49,734601,144.5,145.415,141.49,141.49,734601,0.0,1.0
W,2019-05-31 00:00:00+00:00,144.01,144.36,140.79,142.99,692784,144.01,144.36,140.79,142.99,692784,0.0,1.0
W,2019-06-03 00:00:00+00:00,141.53,144.01,139.93,143.33,1277289,141.53,144.01,139.93,143.33,1277289,0.0,1.0
W,2019-06-04 00:00:00+00:00,144.82,144.87,138.87,142.4,1162821,144.82,144.87,138.87,142.4,1162821,0.0,1.0
W,2019-06-05 00:00:00+00:00,153.89,154.01,145.5,145.87,1485290,153.89,154.01,145.5,145.87,1485290,0.0,1.0
W,2019-06-06 00:00:00+00:00,153.29,156.86,149.7,154.46,1233681,153.29,156.86,149.7,154.46,1233681,0.0,1.0
W,2019-06-07 00:00:00+00:00,154.28,156.96,152.87,154.02,878195,154.28,156.96,152.87,154.02,878195,0.0,1.0
W,2019-06-10 00:00:00+00:00,155.32,159.8539,155.0,156.35,1021380,155.32,159.8539,155.0,156.35,1021380,0.0,1.0
W,2019-06-11 00:00:00+00:00,157.3,160.35,155.6,157.22,954665,157.3,160.35,155.6,157.22,954665,0.0,1.0
W,2019-06-12 00:00:00+00:00,158.91,159.65,155.725,157.3,744290,158.91,159.65,155.725,157.3,744290,0.0,1.0
W,2019-06-13 00:00:00+00:00,161.71,163.3995,160.35,160.35,1322415,161.71,163.3995,160.35,160.35,1322415,0.0,1.0
W,2019-06-14 00:00:00+00:00,158.21,162.74,156.13,160.82,977522,158.21,162.74,156.13,160.82,977522,0.0,1.0
W,2019-06-17 00:00:00+00:00,158.48,159.98,155.62,156.61,754248,158.48,159.98,155.62,156.61,754248,0.0,1.0
W,2019-06-18 00:00:00+00:00,156.33,162.23,154.19,161.0,1488965,156.33,162.23,154.19,161.0,1488965,0.0,1.0
